clave,valor,price
18634.0,['Action'],6.99
18635.0,['Action'],99.99
18636.0,['Action'],4.99
18637.0,['Action'],9.99
18639.0,['Action'],1.99
18640.0,['Action'],2.99
18641.0,['Action'],3.99
18642.0,['Action'],9.99
18643.0,['Action'],9.99
18644.0,"['Design &amp; Illustration', 'Utilities']",4.99
18646.0,"['Casual', 'Indie']",0.99
18647.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",19.99
18648.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",3.99
18649.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",49.99
18650.0,"['Action', 'Indie']",4.99
18651.0,"['Action', 'Indie', 'Sports', 'Early Access']",3.99
18652.0,"['Action', 'Indie', 'Sports']",3.99
18653.0,"['Action', 'Indie', 'Sports']",3.99
18654.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",5.99
18655.0,"['Adventure', 'Indie']",5.99
18656.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2.99
18657.0,"['Action', 'Free to Play', 'Indie']",6.99
18658.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2.99
18659.0,"['Adventure', 'Indie']",1.99
18660.0,"['Action', 'Indie']",3.99
18661.0,"['Action', 'Casual', 'Indie', 'Early Access']",6.99
18662.0,"['Casual', 'Indie', 'Simulation']",0.99
18663.0,"['Casual', 'Indie', 'Simulation']",11.99
18664.0,"['Casual', 'Indie', 'Simulation']",0.99
18665.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",9.99
18666.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",1.99
18667.0,"['Action', 'Adventure', 'Indie', 'RPG']",0.99
18668.0,"['Casual', 'Indie', 'Simulation']",9.99
18669.0,"['Action', 'Adventure', 'Indie', 'RPG']",14.99
18670.0,['Indie'],4.99
18671.0,"['Casual', 'Indie', 'Simulation']",4.99
18672.0,"['Casual', 'Indie', 'Simulation']",1.99
18673.0,"['Action', 'Indie']",2.99
18674.0,"['Adventure', 'Indie', 'Simulation', 'Strategy']",1.99
18675.0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Early Access']",3.99
18676.0,"['Indie', 'RPG']",4.99
18677.0,"['Action', 'Adventure', 'Indie']",3.99
18678.0,"['Action', 'Free to Play', 'Indie']",3.99
18679.0,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",19.99
18680.0,"['Indie', 'Massively Multiplayer', 'RPG']",5.99
18681.0,"['Casual', 'Indie', 'Simulation']",0.0
18682.0,"['Casual', 'Indie', 'Simulation']",1.99
18683.0,"['Casual', 'Indie', 'Simulation']",9.99
18684.0,"['Action', 'Simulation']",0.0
18685.0,"['Casual', 'Indie', 'Simulation']",11.99
18687.0,"['Casual', 'Indie', 'Simulation']",59.99
18688.0,"['Casual', 'Indie', 'Simulation']",9.99
18689.0,"['Casual', 'Indie', 'Simulation']",9.99
18690.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Early Access']",24.99
18691.0,"['Casual', 'Indie', 'Simulation']",9.99
18692.0,"['Casual', 'Indie', 'Simulation']",4.99
18693.0,"['Casual', 'Indie', 'Simulation']",0.99
18694.0,"['Casual', 'Indie', 'Simulation']",4.99
18695.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99
18696.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99
18697.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99
18698.0,"['Adventure', 'Casual', 'Indie']",4.99
18700.0,"['Action', 'Adventure', 'Indie', 'RPG']",14.99
18701.0,['Strategy'],24.99
18702.0,"['Action', 'Indie', 'RPG']",14.99
18703.0,"['Action', 'Indie', 'RPG']",2.99
18704.0,"['Casual', 'Indie', 'Strategy']",3.99
18705.0,"['Action', 'Indie', 'RPG', 'Strategy']",44.99
18706.0,"['Adventure', 'Casual', 'Indie']",44.99
18708.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",14.99
18709.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",9.99
18710.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",9.99
18711.0,['Action'],14.99
18712.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",5.99
18713.0,['Action'],6.99
18714.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",6.99
18715.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",6.99
18716.0,"['Action', 'Indie']",4.99
18717.0,['Strategy'],5.99
18718.0,"['Action', 'Adventure', 'Strategy']",5.99
18719.0,"['Adventure', 'Casual', 'Indie']",3.99
18720.0,"['Action', 'Indie', 'RPG']",4.99
18721.0,['Simulation'],7.99
18722.0,['Simulation'],4.99
18723.0,"['Casual', 'Indie', 'Strategy']",4.99
18724.0,['Strategy'],4.99
18725.0,"['Indie', 'RPG', 'Strategy']",9.99
18726.0,"['Action', 'Casual', 'Indie', 'RPG']",0.0
18727.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",0.0
18728.0,"['RPG', 'Strategy']",2.99
18729.0,"['Indie', 'RPG', 'Strategy']",4.99
18730.0,"['Indie', 'RPG']",4.99
18731.0,['Action'],14.99
18732.0,"['Casual', 'Simulation']",2.99
18733.0,"['Casual', 'Indie']",8.99
18734.0,"['Casual', 'Simulation']",1.99
18735.0,"['Casual', 'Simulation']",3.99
18736.0,"['Casual', 'Simulation']",9.99
18737.0,['Adventure'],0.0
18738.0,"['Action', 'Indie', 'RPG']",2.99
18739.0,['RPG'],7.99
18740.0,"['Action', 'Casual', 'Indie', 'Racing']",19.99
18741.0,"['Casual', 'Indie']",0.0
18742.0,"['Adventure', 'Indie', 'RPG']",4.99
18743.0,"['Adventure', 'Casual', 'Free to Play', 'Indie']",0.99
18744.0,"['Action', 'Indie']",9.99
18745.0,['RPG'],7.99
18746.0,"['Adventure', 'Casual', 'Indie']",2.99
18747.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2.99
18748.0,['Simulation'],2.99
18749.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",9.99
18750.0,['Simulation'],14.99
18751.0,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",4.99
18752.0,"['Adventure', 'Indie', 'RPG']",0.99
18753.0,['Simulation'],9.99
18754.0,"['Casual', 'Indie', 'Simulation']",19.99
18755.0,"['Casual', 'Indie']",0.99
18756.0,"['Action', 'Casual', 'Indie', 'Racing', 'Early Access']",1.99
18757.0,"['Action', 'Adventure', 'Indie']",0.0
18758.0,"['Action', 'Adventure', 'Indie']",3.99
18759.0,['Casual'],12.99
18760.0,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2.99
18761.0,"['Indie', 'Racing', 'Simulation', 'Early Access']",4.99
18762.0,"['Adventure', 'Indie']",4.99
18763.0,"['Action', 'Adventure', 'Indie']",9.99
18764.0,"['Action', 'RPG']",7.99
18765.0,"['Adventure', 'Casual', 'Simulation']",9.99
18766.0,"['Casual', 'Indie', 'Strategy']",19.99
18767.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",9.99
18768.0,"['Casual', 'Indie', 'Simulation']",4.99
18769.0,"['Casual', 'Indie', 'Simulation']",3.99
18770.0,"['Action', 'Casual', 'Indie', 'RPG']",4.99
18771.0,"['Adventure', 'Indie', 'Strategy']",2.99
18772.0,"['Adventure', 'Indie', 'Strategy']",0.99
18773.0,"['Adventure', 'Casual', 'Indie']",6.99
18774.0,"['Simulation', 'Strategy']",4.99
18775.0,"['Adventure', 'Casual']",24.99
18776.0,"['Casual', 'Simulation']",9.99
18777.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",39.99
18779.0,"['Adventure', 'Indie']",19.99
18781.0,"['Adventure', 'Indie']",9.99
18782.0,"['Adventure', 'Indie']",9.99
18783.0,"['Action', 'Casual', 'Indie']",9.99
18785.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",3.99
18786.0,"['Action', 'Indie', 'Strategy']",4.99
18787.0,"['Action', 'Racing', 'Early Access']",4.99
18788.0,"['Casual', 'Free to Play', 'Indie', 'Strategy']",7.99
18789.0,"['Action', 'Adventure', 'Indie', 'RPG']",1.99
18790.0,['Utilities'],5.99
18791.0,"['Adventure', 'Casual']",5.99
18792.0,"['Action', 'Indie']",4.99
18793.0,"['Action', 'Indie']",3.99
18794.0,"['Adventure', 'Casual', 'Indie']",6.99
18795.0,"['Adventure', 'Casual', 'Indie']",12.99
18796.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",9.99
18797.0,['Utilities'],3.99
18798.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",3.99
18799.0,"['Action', 'Adventure', 'Indie']",3.99
18800.0,"['Action', 'Adventure', 'Indie']",2.99
18801.0,['Indie'],0.99
18802.0,"['Action', 'Indie', 'Early Access']",9.99
18803.0,"['Action', 'Casual', 'Indie']",2.99
18804.0,"['Indie', 'Simulation', 'Early Access']",14.99
18805.0,"['Action', 'Adventure', 'Indie']",3.99
18806.0,"['Action', 'Adventure', 'Indie']",4.99
18807.0,"['Action', 'Adventure', 'Indie']",9.99
18808.0,"['Racing', 'Simulation', 'Sports']",8.99
18809.0,"['Adventure', 'Indie']",0.99
18810.0,['Indie'],1.99
18811.0,"['Indie', 'Strategy']",1.99
18812.0,"['Casual', 'Free to Play', 'Indie', 'Strategy']",1.99
18813.0,['Simulation'],2.99
18814.0,"['Casual', 'Indie']",3.99
18815.0,"['Action', 'Casual', 'Indie']",4.99
18816.0,"['Casual', 'Indie']",24.99
18817.0,['Strategy'],1.99
18818.0,"['Indie', 'Simulation']",7.99
18819.0,"['Adventure', 'Casual', 'Indie', 'RPG']",5.99
18820.0,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Video Production']",5.99
18821.0,"['Indie', 'Racing', 'Simulation']",2.99
18822.0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",6.99
18823.0,"['Action', 'Casual', 'Indie', 'Strategy']",0.99
18824.0,['Audio Production'],1.99
18825.0,"['Action', 'Casual', 'Indie']",19.99
18827.0,"['Action', 'Adventure', 'Indie', 'Simulation']",3.99
18828.0,"['Simulation', 'Strategy']",0.99
18829.0,['Audio Production'],0.99
18830.0,['Strategy'],9.99
18831.0,['Adventure'],19.99
18832.0,"['Action', 'Indie']",14.99
18833.0,"['Action', 'Adventure']",1.99
18834.0,"['Casual', 'Sports']",10.99
18835.0,"['Adventure', 'RPG']",0.0
18836.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",5.99
18837.0,"['Indie', 'Strategy']",8.99
18838.0,"['Free to Play', 'Strategy']",0.0
18839.0,"['Adventure', 'Simulation', 'Strategy', 'Early Access']",9.99
18841.0,"['Action', 'Indie']",9.99
18842.0,"['Action', 'Casual', 'Indie']",2.99
18843.0,"['Action', 'Casual', 'Indie']",1.99
18844.0,"['Casual', 'Indie']",2.99
18845.0,"['Adventure', 'Indie', 'RPG']",19.99
18847.0,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",19.99
18848.0,"['Indie', 'Strategy']",9.99
18849.0,"['Casual', 'Indie']",1.99
18850.0,"['Casual', 'Free to Play']",9.99
18851.0,"['Action', 'Indie', 'RPG']",3.99
18852.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",4.99
18853.0,"['Adventure', 'Casual', 'Indie']",0.99
18854.0,"['Adventure', 'Casual', 'Indie']",0.0
18855.0,"['Casual', 'Indie']",12.99
18856.0,['Indie'],2.99
18857.0,"['Action', 'Adventure', 'Casual']",49.99
18858.0,"['Action', 'Casual', 'Indie', 'Strategy']",0.0
18859.0,"['Casual', 'Indie']",4.99
18860.0,"['Free to Play', 'Indie', 'Sports', 'Strategy']",4.99
18861.0,"['Indie', 'RPG']",14.99
18862.0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Early Access']",9.99
18863.0,"['Action', 'Casual', 'Free to Play', 'Indie']",14.99
18866.0,"['Action', 'Casual', 'Indie']",34.99
18867.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",5.99
18868.0,"['Action', 'Casual', 'Massively Multiplayer']",9.99
18869.0,"['Action', 'Casual', 'Massively Multiplayer']",1.99
18870.0,"['Indie', 'Racing', 'Early Access']",4.99
18871.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",29.99
18872.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",1.99
18873.0,"['Action', 'Casual', 'Massively Multiplayer']",24.99
18874.0,"['Indie', 'Simulation', 'Strategy']",4.99
18875.0,"['Action', 'Adventure', 'Indie']",4.99
18876.0,"['Action', 'Adventure']",4.99
18877.0,"['Action', 'Indie', 'Early Access']",4.99
18879.0,"['Casual', 'Simulation']",4.99
18880.0,"['Casual', 'Indie', 'Strategy']",4.99
18881.0,"['Casual', 'Indie', 'Strategy']",4.99
18883.0,"['Action', 'Adventure', 'Indie']",4.99
18884.0,"['Action', 'Adventure', 'Indie']",9.99
18885.0,"['Indie', 'Sports']",3.99
18886.0,"['Action', 'Adventure', 'Indie']",6.99
18887.0,"['Action', 'Adventure', 'Indie']",3.99
18888.0,"['Action', 'Adventure', 'Indie']",2.99
18889.0,"['Adventure', 'Casual']",4.99
18890.0,"['Action', 'Casual', 'Indie']",1.99
18891.0,"['Action', 'Adventure', 'Casual', 'Indie']",19.99
18892.0,"['Indie', 'RPG', 'Strategy']",9.99
18893.0,"['Casual', 'Simulation']",7.99
18894.0,"['Casual', 'Simulation']",4.99
18895.0,"['Casual', 'Simulation']",4.99
18896.0,"['Casual', 'Simulation']",0.0
18897.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']",0.0
18898.0,"['Casual', 'Simulation']",14.99
18899.0,['Action'],1.99
18900.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",1.99
18901.0,"['Indie', 'RPG', 'Strategy']",9.99
18902.0,"['Adventure', 'Casual', 'Indie', 'Strategy']",7.99
18903.0,"['Casual', 'Indie', 'Early Access']",3.99
18905.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",14.99
18906.0,['Education'],5.99
18907.0,"['Casual', 'Indie', 'Strategy']",9.99
18908.0,"['Action', 'Casual', 'Indie']",4.99
18909.0,"['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']",7.99
18910.0,"['Adventure', 'Casual', 'Indie']",2.99
18911.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",17.99
18912.0,"['Indie', 'Strategy']",7.99
18913.0,['Casual'],4.99
18914.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",9.99
18915.0,['Simulation'],0.99
18916.0,"['Casual', 'Indie']",9.99
18917.0,"['Action', 'Adventure', 'Indie']",0.0
18918.0,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",5.99
18919.0,"['Indie', 'RPG', 'Strategy']",0.0
18920.0,"['Indie', 'Massively Multiplayer', 'RPG']",1.99
18921.0,"['Action', 'Casual', 'Indie']",2.99
18922.0,"['Action', 'Indie']",9.99
18923.0,"['RPG', 'Simulation', 'Strategy']",9.99
18924.0,"['Action', 'Indie']",24.99
18925.0,['Racing'],5.99
18926.0,['Racing'],6.99
18927.0,['Racing'],2.99
18928.0,['Racing'],5.99
18929.0,['Racing'],0.99
18931.0,"['Adventure', 'Indie']",2.99
18932.0,"['Action', 'Adventure', 'Indie', 'Early Access']",1.99
18933.0,"['Casual', 'Indie', 'Early Access']",7.99
18935.0,"['Action', 'Adventure', 'Casual', 'Indie']",2.99
18936.0,"['Casual', 'Strategy']",9.99
18938.0,"['Adventure', 'Free to Play', 'Strategy']",2.99
18939.0,"['Adventure', 'Free to Play', 'Strategy']",19.99
18940.0,"['Indie', 'Simulation', 'Strategy']",9.99
18941.0,"['Indie', 'Simulation', 'Strategy']",0.99
18942.0,"['Casual', 'Indie']",14.99
18943.0,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",0.0
18944.0,"['Action', 'Indie']",14.99
18945.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",0.0
18946.0,"['Indie', 'Simulation', 'Early Access']",6.99
18947.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",19.99
18948.0,"['Massively Multiplayer', 'RPG']",34.99
18949.0,['Simulation'],3.99
18950.0,"['Action', 'Indie', 'Strategy']",44.99
18951.0,"['Adventure', 'Casual']",1.99
18952.0,"['Casual', 'Indie', 'Strategy']",1.99
18954.0,"['Casual', 'Free to Play', 'Indie']",2.99
18955.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2.99
18956.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",1.99
18957.0,"['Racing', 'Early Access']",34.99
18958.0,"['Action', 'Indie', 'RPG']",0.0
18959.0,"['Action', 'Indie']",54.99
18960.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",4.99
18961.0,"['Casual', 'Indie']",7.99
18962.0,"['Action', 'RPG']",19.99
18963.0,"['Casual', 'Simulation']",7.99
18964.0,['Adventure'],9.99
18965.0,"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",9.99
18966.0,"['Design &amp; Illustration', 'Web Publishing']",11.99
18967.0,"['Design &amp; Illustration', 'Web Publishing']",3.99
18968.0,['Adventure'],7.99
18970.0,"['Adventure', 'Casual', 'Indie']",3.99
18971.0,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2.99
18972.0,"['Action', 'Indie']",4.99
18973.0,['Animation &amp; Modeling'],9.99
18974.0,['Audio Production'],14.99
18975.0,"['Adventure', 'Indie']",1.99
18977.0,['Simulation'],0.0
18978.0,['Action'],0.99
18979.0,"['Action', 'Adventure', 'Indie']",1.99
18980.0,"['Simulation', 'Strategy']",9.99
18981.0,['Strategy'],5.99
18982.0,"['Action', 'Adventure', 'RPG']",2.99
18983.0,"['Action', 'Indie']",7.99
18984.0,"['Adventure', 'Indie']",3.99
18985.0,"['Action', 'Adventure', 'RPG']",9.99
18987.0,"['Action', 'Adventure', 'RPG']",4.99
18988.0,['Indie'],5.99
18989.0,"['Action', 'Adventure', 'Indie']",4.99
18990.0,"['Action', 'Adventure', 'Indie']",4.99
18991.0,"['Action', 'Adventure', 'Indie']",10.99
18992.0,"['Indie', 'Simulation', 'Strategy']",7.99
18993.0,"['Action', 'Adventure', 'Casual', 'Indie']",4.99
18994.0,['Simulation'],0.99
18995.0,['Audio Production'],2.99
18996.0,['Simulation'],29.99
18997.0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG']",9.99
18998.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",6.99
18999.0,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Early Access']",0.99
19000.0,"['Indie', 'Simulation', 'Sports', 'Strategy']",4.99
19001.0,"['Casual', 'Simulation']",3.99
19002.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",9.99
19003.0,"['Casual', 'Indie']",2.99
19004.0,['Adventure'],14.99
19005.0,"['Casual', 'Simulation']",9.99
19006.0,"['Casual', 'Indie', 'Strategy']",4.99
19007.0,['Adventure'],2.99
19008.0,"['Free to Play', 'Indie', 'Simulation']",7.99
19009.0,"['Action', 'Adventure', 'Indie']",3.99
19010.0,"['Action', 'Indie']",0.99
19011.0,['Strategy'],6.99
19013.0,"['Action', 'Adventure', 'Indie']",4.99
19014.0,"['Adventure', 'RPG']",4.99
19015.0,"['Action', 'Indie']",5.99
19016.0,['Adventure'],4.99
19017.0,"['Indie', 'RPG', 'Strategy']",2.99
19018.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",4.99
19019.0,['Simulation'],0.99
19020.0,"['Action', 'Indie', 'Early Access']",14.99
19021.0,"['Casual', 'Indie']",8.99
19022.0,"['Casual', 'Indie', 'Simulation']",9.99
19023.0,"['Adventure', 'Casual', 'Indie']",2.99
19024.0,"['Adventure', 'Indie']",4.99
19025.0,"['Action', 'Casual', 'Indie', 'Early Access']",0.99
19026.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",1.99
19027.0,"['Adventure', 'Casual', 'Indie', 'RPG']",2.99
19029.0,"['Adventure', 'Indie']",8.99
19030.0,['Indie'],0.99
19031.0,"['Action', 'Indie', 'Sports', 'Early Access']",14.99
19032.0,"['Casual', 'Indie']",14.99
19033.0,"['Action', 'Adventure', 'Indie']",8.99
19034.0,['Indie'],1.99
19035.0,"['Action', 'Casual', 'Indie']",2.99
19036.0,"['Action', 'Adventure', 'Casual', 'Indie']",3.99
19037.0,"['Adventure', 'Casual', 'Indie']",4.99
19038.0,"['Adventure', 'Casual', 'Indie']",0.99
19039.0,['Indie'],9.99
19040.0,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",0.99
19041.0,"['Casual', 'Indie']",0.99
19042.0,"['Adventure', 'Indie']",3.99
19043.0,"['Adventure', 'Indie']",9.99
19044.0,['Action'],1.99
19045.0,"['Adventure', 'Free to Play', 'Indie', 'RPG']",5.99
19046.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",3.99
19047.0,"['Adventure', 'Casual', 'Indie']",2.99
19048.0,"['Adventure', 'Casual', 'Indie']",4.99
19049.0,['Action'],1.99
19050.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",14.99
19051.0,"['Adventure', 'Free to Play', 'Indie', 'RPG']",9.99
19052.0,['Indie'],6.99
19053.0,"['Simulation', 'Strategy']",2.66
19054.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",19.99
19056.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",14.99
19058.0,"['Indie', 'RPG', 'Strategy']",3.99
19059.0,"['Action', 'Simulation']",0.99
19060.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99
19061.0,"['Action', 'Adventure', 'Casual', 'Indie']",2.99
19062.0,"['Action', 'Adventure', 'Casual', 'Indie']",9.99
19063.0,"['Action', 'Indie']",9.99
19064.0,"['Action', 'Adventure', 'Indie']",9.99
19065.0,"['Action', 'Indie']",9.99
19066.0,"['Action', 'Indie']",6.99
19067.0,"['Action', 'Indie']",1.99
19068.0,"['Action', 'Indie']",2.99
19069.0,"['Action', 'Indie']",2.99
19070.0,"['Adventure', 'Casual', 'Indie']",1.99
19071.0,"['Action', 'Indie']",0.99
19072.0,"['Action', 'Indie']",2.99
19073.0,['Adventure'],7.99
19074.0,"['Action', 'Indie', 'Early Access']",0.99
19075.0,['Utilities'],14.99
19076.0,['Design &amp; Illustration'],0.99
19077.0,"['Action', 'Indie', 'RPG']",0.99
19078.0,"['Adventure', 'Casual', 'Indie']",2.99
19079.0,['Action'],0.0
19080.0,"['Indie', 'RPG', 'Strategy']",0.99
19081.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",9.99
19082.0,"['Action', 'Strategy']",3.99
19083.0,['Indie'],3.99
19085.0,['Action'],3.99
19086.0,"['Indie', 'Simulation', 'Early Access']",0.99
19087.0,"['Casual', 'Free to Play', 'Indie', 'Simulation']",5.99
19088.0,"['Action', 'Indie']",29.99
19089.0,"['Indie', 'Early Access']",0.0
19090.0,"['Action', 'Indie']",9.99
19091.0,"['Adventure', 'Indie', 'Simulation']",7.99
19095.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",4.99
